id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
11199050,STYLISH EDINBURGH ACCOMODATION,58312312,Oliver,,Bonnington,55.96905,-3.18604,Private room,50,1,16,2017-07-30,0.41,1,0
11218343,Excellent City Centre location Sleeps 9,41705796,Sarah,,New Town East and Gayfield,55.95804,-3.19254,Entire home/apt,300,2,21,2018-09-02,0.59,6,0
11222507,Bright arty ensuite room in village-y Stockbridge,58475197,Clare,,Stockbridge,55.96063,-3.20892,Private room,98,2,10,2019-04-21,0.45,1,358
11232327,Immaculate 1 bed flat in Edinburgh,58553265,Colin,,Gorgie West,55.93979,-3.23426,Entire home/apt,60,3,58,2019-01-01,1.51,1,310
11236617,Cowgate Tourist Hostel - Private 6 Bed Room,33888237,Cowgate,,"Old Town, Princes Street and Leith Street",55.94961,-3.19021,Private room,80,1,17,2019-03-25,0.42,6,320
11242339,beautiful historic coach house in queensferry,58632017,Alison,,Queensferry East,55.98826,-3.38495,Entire home/apt,150,4,29,2018-08-27,0.78,1,150
11251727,SUPERBLY LOCATED ARTIST'S APARTMENT,6850184,Camilla,,New Town West,55.95796,-3.20582,Entire home/apt,80,2,61,2019-06-17,1.55,1,137
11255627,Ideal Festival location,44761611,Kathy,,Marchmont East and Sciennes,55.9391,-3.19272,Entire home/apt,260,2,17,2018-08-24,0.47,2,16
11271671,Live like a local in central Edinburgh,3715194,Heidi,,New Town East and Gayfield,55.95922,-3.18945,Entire home/apt,200,5,5,2017-08-20,0.14,1,10
11272080,12 Lauriston Street 3 Bedroom,46538521,Magda,,Tollcross,55.94474,-3.20257,Entire home/apt,199,3,1,2016-10-17,0.03,4,255
11279142,Double room with private bathroom,49733535,Elaine,,Deans Village,55.94629,-3.23353,Private room,45,2,57,2018-11-26,1.46,1,82
11279562,Lovely ground floor festival apartment.,53122449,Liz,,Meadows and Southside,55.94331,-3.18031,Entire home/apt,200,4,24,2018-09-02,0.64,1,29
11288048,2 bed ground floor apt with parking,58975798,Maurice,,Dalry and Fountainbridge,55.94391,-3.22012,Entire home/apt,135,3,12,2018-07-27,0.34,1,94
11296292,"Double Bedroom, Ensuite & Sea View",37565125,Linda,,Western Harbour and Leith Docks,55.98463,-3.19268,Private room,75,2,45,2019-06-24,1.28,1,40
11296928,"Edinburgh, city center",59026454,Colin,,Pilrig,55.9672,-3.17738,Private room,30,2,102,2019-06-02,2.57,1,338
11299025,Stylish City Centre One Bed Apt.,54758721,Lloyd,,Polwarth,55.93762,-3.21819,Entire home/apt,90,1,6,2016-08-25,0.17,1,0
11308281,"Stunning, modern 3 bed maisonette with bbq area",54933163,Charlotte,,Boswall and Pilton,55.9714,-3.22752,Entire home/apt,250,2,2,2017-05-14,0.07,1,0
11312080,Central Edinburgh Flat with Parking,40579206,Linda,,Newington and Dalkeith Road,55.94139,-3.1732,Entire home/apt,83,2,75,2019-06-23,3.17,1,127
11313392,Spacious Royal mile apartment .,59159231,Catherine,,"Canongate, Southside and Dumbiedykes",55.94851,-3.18081,Entire home/apt,75,1,294,2019-06-23,7.22,3,74
11314171,Lovely Flat in Leith,9876626,Anamaria & Mike,,Great Junction Street,55.97357,-3.1769,Entire home/apt,70,3,13,2018-04-14,0.37,2,0
11315520,12 Lauriston Street Studio,46538521,Magda,,Tollcross,55.94455,-3.20137,Entire home/apt,95,2,0,,,4,331
11317767,Arthur's view -Hollyrood palace pad-wifi,25582308,Rick&Fiona,,Newington and Dalkeith Road,55.94111,-3.17253,Entire home/apt,1000,1,88,2019-06-16,2.31,4,25
11321310,Lochend Park View Apartment B. Free Parking & Wifi,16243252,Slawomir,,Meadowbank and Abbeyhill North,55.9602,-3.1622,Entire home/apt,200,3,121,2019-06-23,3.08,3,104
11330587,Lovely Flat in great area,59218291,Razan,,Slateford and Chesser,55.93101,-3.23782,Entire home/apt,75,1,0,,,1,0
11331269,Just off the Royal Mile .,59159231,Catherine,,"Canongate, Southside and Dumbiedykes",55.94805,-3.18233,Entire home/apt,69,1,305,2019-06-24,7.54,3,97
11335164,12 Lauriston Street 2 Bedroom,46538521,Magda,,Tollcross,55.94587,-3.20079,Entire home/apt,135,2,1,2019-02-03,0.21,4,331
11336065,12 Lauriston Street 1 Bedroom,46538521,Magda,,Tollcross,55.94489,-3.20228,Entire home/apt,111,2,0,,,4,334
11339205,Lovely central apartment,59327323,Ds,,Hillside and Calton Hill,55.95957,-3.17038,Entire home/apt,65,2,51,2019-06-02,1.41,6,44
11339599,Central Edinburgh Apartment/Leith,59352469,Sarah & Rose,,The Shore and Constitution Street,55.97406,-3.16825,Entire home/apt,83,1,193,2019-06-01,4.83,3,325
11350540,Beautiful Georgian flat,59441420,Angie,,"Old Town, Princes Street and Leith Street",55.95646,-3.18844,Entire home/apt,120,1,1,2016-02-27,0.02,1,0
11359712,Georgian tenement near Royal Mile,59502939,Gareth,,Hillside and Calton Hill,55.96052,-3.17323,Private room,14,1,0,,,1,0
11371329,Cosy Small Double Room Central,49990580,Sonja,,Pilrig,55.9676,-3.17829,Private room,27,1,59,2018-04-15,1.46,2,0
11384067,Luxury apartment in the very heart of Edinburgh,59648731,Martin,,"Old Town, Princes Street and Leith Street",55.95497,-3.19182,Entire home/apt,200,2,39,2019-06-22,1.70,1,12
11387194,Ground Floor flat in Fountainbridge,59727675,Kathryn,,Dalry and Fountainbridge,55.94395,-3.21238,Entire home/apt,80,3,25,2019-05-21,0.71,1,124
11394349,Detached 3 bed with sea view,35994428,Jayne,,Joppa,55.9465,-3.09239,Entire home/apt,91,3,2,2016-04-09,0.05,1,0
11408198,1 private room in a modern flat!,59890763,Nina,,Gorgie West,55.93602,-3.23739,Private room,50,1,34,2017-02-06,0.91,1,0
11412009,Unique 1 double bed Leith flat,59913080,Alan,,Western Harbour and Leith Docks,55.97246,-3.16251,Entire home/apt,65,2,87,2019-06-23,2.20,1,128
11428892,Cowgate Hostel - 1 Bed in a 6 Bed Mixed Dorm,33888237,Cowgate,,"Old Town, Princes Street and Leith Street",55.94873,-3.19006,Shared room,20,1,37,2019-06-16,0.93,6,180
11435075,Spacious Flat for Summer / Festival,60083245,Emily,,Morningside and Craighouse,55.92306,-3.21108,Entire home/apt,190,4,3,2016-08-26,0.09,1,0
11445458,Economic double room in Edinburgh residential area,13487064,Elena,,Craiglockhart,55.92283,-3.2494,Private room,40,2,27,2016-11-08,0.67,1,0
11447928,Beautiful Edinburgh City Centre Apartment,36123492,Megan,,New Town West,55.95818,-3.20375,Entire home/apt,499,7,6,2018-10-25,0.17,1,20
11448449,"Stylish Edinburgh Flat, Stockbridge",60189142,Clare,,Stockbridge,55.95929,-3.21244,Entire home/apt,150,2,36,2018-06-12,0.91,1,1
11452384,Double room in very central flat.,49693778,Toby,,New Town West,55.95769,-3.20332,Private room,45,1,67,2019-04-22,1.68,1,341
11466493,Bright double in beautiful flat,16144322,Amanda,,Polwarth,55.93946,-3.2225,Private room,26,2,6,2016-10-01,0.15,1,0
11467624,Central 5* Traditional Apartment,60329345,Joshua,,Dalry and Fountainbridge,55.94305,-3.21722,Entire home/apt,90,2,161,2019-06-09,4.13,1,68
11476675,Sunny double room in west edinburgh,60392812,Joyce,,East Craigs South,55.94861,-3.30018,Private room,50,2,6,2016-08-29,0.16,1,0
11486206,Cosy Apartment with a Stunning Castle View,13350190,Hector,,Tollcross,55.94641,-3.19776,Entire home/apt,90,2,320,2019-05-17,8.09,1,164
11488420,Elegant room in Victorian townhouse,18795483,Anna,,"Inverleith, Goldenacre and Warriston",55.96725,-3.2018,Private room,40,2,1,2017-05-15,0.04,1,35
11503952,Nice and cozy Double bedroom,60600944,Kristina,,Boswall and Pilton,55.97239,-3.22937,Private room,15,1,2,2016-04-08,0.05,1,0
11504244,"Elegant Double Room, City Centre",59449902,Jess Richards &,,New Town East and Gayfield,55.95989,-3.18851,Private room,35,1,35,2016-10-02,0.87,1,0
11504978,SpaciouslyCompact Perfectly located,51616344,Lea,,"Canongate, Southside and Dumbiedykes",55.94748,-3.1796,Entire home/apt,65,2,81,2019-06-16,2.31,1,152
11510014,A Capital Double Room in Edinburgh,27345306,Cheryl,,Granton West and Salvesen,55.97694,-3.25317,Private room,35,1,9,2019-01-01,0.23,1,160
11518663,Perfect West End flat,60719369,Colin And Gina,,Deans Village,55.95264,-3.20668,Entire home/apt,120,2,59,2019-06-21,1.65,1,283
11526082,"Lovely 1 bedroom, city apartment",5157791,Valentin,,Hillside and Calton Hill,55.95835,-3.17788,Entire home/apt,60,1,34,2017-09-12,0.86,1,0
11526658,Spacious Edinburgh New Town flat,60780112,Beverley,,Canonmills and New Town North,55.95989,-3.2039,Entire home/apt,450,5,0,,,1,0
11527007,3 Bedroom Bruntsfield Flat,60782920,Andy,,Merchiston and Greenhill,55.9361,-3.20675,Entire home/apt,85,2,1,2019-06-23,1,2,27
11541698,"Cosy, central flat with amazing views",54530937,Maria,,Meadowbank and Abbeyhill North,55.9576,-3.1654,Entire home/apt,65,3,71,2019-06-01,1.81,1,288
11549437,Nice double room in city centre,48976943,Rosa,,"Old Town, Princes Street and Leith Street",55.94752,-3.19241,Private room,45,1,5,2016-05-28,0.13,1,0
11550138,Beautiful Georgian flat: Dble room,10104705,Magnus,,New Town East and Gayfield,55.96013,-3.18316,Private room,149,1,0,,,1,0
11559812,379 - stylish 3 bedroom apartment,19173145,Anabel,,"Canongate, Southside and Dumbiedykes",55.9507,-3.17562,Entire home/apt,741,2,7,2019-06-09,0.18,39,303
11581039,"On the Royal Mile, next to St Giles, sleeps 5",43330454,Donna,,"Old Town, Princes Street and Leith Street",55.94859,-3.18868,Entire home/apt,260,2,12,2019-04-21,0.30,1,120
11599219,Retro Castle Retreat 2Bed (sleep 6),61371865,Anna-Wendy,,"Old Town, Princes Street and Leith Street",55.94767,-3.19584,Entire home/apt,70,2,217,2019-06-20,5.59,1,50
11599933,Spacious & beautiful Stockbridge,3347799,Katie,,Stockbridge,55.95661,-3.21397,Entire home/apt,159,3,21,2019-05-03,0.52,29,299
11614022,Beautiful Bright Colony Flat,49540315,Kerry,,Blackhall,55.95765,-3.24942,Entire home/apt,90,3,90,2019-06-13,2.42,1,133
11617934,Dbl bedroom in Victorian flat,9330487,Sinead,,Leith (Albert Street),55.96207,-3.17191,Private room,50,1,12,2019-06-23,0.30,2,357
11618437,Modern flat for lease in Edinburgh,61522459,Barry,,North Leith and Newhaven,55.97894,-3.18496,Entire home/apt,60,1,10,2017-08-08,0.28,1,0
11632897,"Bright, Spacious Edinburgh Apartment",28627637,Robert,,Trinity,55.9738,-3.2108,Entire home/apt,80,3,20,2017-08-28,0.53,1,0
11649155,East Craigs Mews,61787894,Gordon,,East Craigs North,55.9506,-3.30394,Entire home/apt,120,3,11,2019-05-30,0.29,1,49
11651126,"Luxury, Central Appt with parking",29059756,Sid,,"Craigleith, Orchard Brae and Crewe Toll",55.95587,-3.22558,Entire home/apt,120,3,0,,,1,0
11652327,Bright room in city-centre flat!,51060985,Gregg,,Dalry and Fountainbridge,55.94331,-3.22023,Private room,30,1,118,2018-09-22,3.07,1,0
11652973,3 bed spacious city centre flat,48793161,Jennifer,,Tollcross,55.9471,-3.21251,Entire home/apt,99,2,98,2018-10-09,2.70,1,0
11668267,"Bright & modern apartment, free parking, sleeps 3!",61944399,Edyta,,East Craigs North,55.95177,-3.30906,Entire home/apt,35,1,64,2019-05-27,1.83,2,9
11671258,5* Charming City Centre 3 Bed Town House,7647657,Tim,,Dalry and Fountainbridge,55.94398,-3.21492,Entire home/apt,155,2,82,2019-06-06,2.31,1,293
11672758,Female guests-Bright & Comfortable Double room.,49069741,Shahidah,,Craigmillar,55.93179,-3.14068,Private room,28,2,49,2019-06-09,1.25,2,36
11674580,✔Central ✔Walk Everywhere ✔Grass Market ✔Top Rated,61993543,Ann And Chris,,Tollcross,55.94485,-3.20127,Entire home/apt,43,2,188,2019-06-24,4.78,1,132
11687357,Sofabed in Private Room,2699798,Rachael,,Gorgie East,55.94096,-3.22401,Private room,40,1,2,2016-09-28,0.06,1,0
11689414,Great ensuite room with double bed,62104760,Peter,,Trinity,55.97534,-3.20598,Private room,30,1,2,2016-04-05,0.05,2,0
11694606,"Greyfriars (Flat 6), Old Town",4048288,Martin,,Meadows and Southside,55.94534,-3.19222,Entire home/apt,102,3,62,2019-05-30,1.56,28,266
11696048,Beautiful 2BR Quiet Central Apartment,45531153,Caroline,,New Town East and Gayfield,55.95841,-3.19006,Entire home/apt,95,2,126,2019-06-12,3.56,3,17
11704867,"King's Stables, Grassmarket, Old Town, Edinburgh",4048288,Martin,,"Old Town, Princes Street and Leith Street",55.94767,-3.19874,Entire home/apt,102,3,75,2019-05-25,1.93,28,286
11705655,"Small comfy, cosy, single room.",35940048,Lynn,,Marchmont West,55.93563,-3.19612,Private room,29,2,54,2019-05-26,1.35,2,194
11713435,"Montgomery Street 87, Hillside: Spacious & quiet",4048288,Martin,,Hillside and Calton Hill,55.95857,-3.17984,Entire home/apt,85,3,11,2018-11-18,0.28,28,280
11726816,"Gorgeous, central garden flat, 10mins to Old Town.",22232707,Kate And Alan,,Meadows and Southside,55.94112,-3.20191,Entire home/apt,79,3,90,2019-06-17,2.53,2,234
11731233,room by edinburghs seaside - portobello,8689557,William,,Portobello,55.95486,-3.11712,Private room,45,1,3,2018-02-16,0.08,1,0
11731940,"Cordiner's Land, near Grassmarket",4048288,Martin,,Tollcross,55.94553,-3.20111,Entire home/apt,123,4,22,2019-05-27,0.58,28,221
11733500,Luxurious Central Flat Close to Princes Street,62411500,Shakil,,Gorgie East,55.94128,-3.22688,Entire home/apt,300,1,110,2019-06-20,6.08,2,142
11744851,Morningside Apartment with views over Edinburgh,3127534,Pamela,,Morningside and Craighouse,55.92412,-3.21216,Entire home/apt,65,5,31,2019-06-12,1.03,2,122
11747006,Edinburgh Castle Suites,62500353,Edinburgh Castle Apartments & Suite,,"Old Town, Princes Street and Leith Street",55.95146,-3.20265,Entire home/apt,135,1,142,2019-06-10,3.71,3,197
11747164,Large single room in traditional flat,30105625,Antony,,North Leith and Newhaven,55.97705,-3.18356,Private room,30,2,58,2019-06-02,1.52,2,237
11748357,Stylish penthouse with off street parking,17516628,Laura,,Abbeyhill,55.95655,-3.16762,Entire home/apt,86,2,127,2019-06-17,3.35,1,25
11748699,409 - Boat Green apartment,19173145,Anabel,,Broughton North and Powderhall,55.96345,-3.19654,Entire home/apt,250,2,12,2019-06-11,0.33,39,344
11751041,Charming city centre apartment,58289643,Struan,,Hillside and Calton Hill,55.95985,-3.1788,Entire home/apt,89,2,46,2019-06-11,1.28,1,279
11752066,"Spacious 1 Bedroom Flat, 10 mins from Haymarket",17840295,Christopher,,Polwarth,55.93851,-3.22171,Entire home/apt,43,2,75,2018-10-04,1.94,1,0
11762433,Edinburgh Southside B&B - An Oasis in the City,22974596,Stuart & Trevor,,Merchiston and Greenhill,55.93257,-3.21512,Private room,75,2,8,2017-09-12,0.23,1,0
11769918,Spacious Duplex Flat in Leith,40783228,Mhari,,Great Junction Street,55.97319,-3.16847,Entire home/apt,110,3,0,,,1,0
11771230,Modern twist on traditional 'double upper',17254691,Gale,,Leith (Hermitage and Prospect Bank),55.96875,-3.16119,Entire home/apt,125,5,0,,,1,0
11771321,Charming flat in Edinburgh Old Town nr University,62660596,Patsy,,"Old Town, Princes Street and Leith Street",55.94811,-3.18393,Entire home/apt,80,3,248,2019-06-21,6.36,1,286
11782730,Cosy Modern Apartment in Edinburgh,62740401,Claire,,Boswall and Pilton,55.97305,-3.22709,Entire home/apt,250,2,0,,,1,0
11794973,"Hidden Old Town Snug, Walk to Castle in Minutes",2422509,Sonia & Chris,,"Old Town, Princes Street and Leith Street",55.94914,-3.18879,Entire home/apt,99,2,207,2019-06-20,5.25,3,296
11795774,1 bed flat in central Edinburgh,62814053,Tom,,Easter Road and Hawkhill Avenue,55.96499,-3.1742,Entire home/apt,44,1,1,2016-04-10,0.03,1,0
11797916,"10minute walk,Edinburgh City centre",62822896,Roy,,Hillside and Calton Hill,55.95785,-3.17311,Private room,30,3,96,2019-06-20,2.43,2,48
11798576,Bright Airy Design-led 1 Bed Flat near Murrayfield,57943348,Solii,,Polwarth,55.93728,-3.226,Entire home/apt,65,2,81,2019-06-09,2.32,1,323
11798802,Victorian Terrace,62828063,Karen,,The Grange,55.93088,-3.18695,Private room,80,1,18,2018-09-16,1.08,1,51
11808289,Cheap Festival flat | 2 dble bedrooms | Value,18656606,Alex,,Restalrig (Loganlea) and Craigentinny West,55.95903,-3.14788,Entire home/apt,85,5,5,2019-06-11,0.28,2,317
11809098,Luxury Festival Accommodation On South Clerk St,1730440,Sam,,Meadows and Southside,55.93999,-3.1807,Entire home/apt,79,2,27,2018-08-27,0.68,6,18
11814074,Spacious Frederick Street Flat Heart of the Centre,62906633,Brian,,"Old Town, Princes Street and Leith Street",55.95094,-3.19912,Entire home/apt,80,2,185,2019-06-10,4.80,2,5
11815240,Harbour side home and FREE parking,7780725,Jo,,North Leith and Newhaven,55.97951,-3.19699,Entire home/apt,60,7,1,2017-01-02,0.03,1,31
11819951,Bright double room in City Centre,26453683,Emily,,New Town West,55.95773,-3.20601,Private room,40,2,20,2017-07-26,0.57,2,0
11820490,Spacious Stockbridge home in the heart of the city,26453683,Emily,,New Town West,55.95825,-3.20468,Entire home/apt,80,2,15,2017-09-24,0.64,2,0
11830071,Gorgeous Cosy Grassmarket Studio,1708860,Amanda,,"Old Town, Princes Street and Leith Street",55.94784,-3.2008,Entire home/apt,1000,1,173,2019-06-19,4.42,7,149
11833653,Lovely Central Edinburgh Apartment & Free Parking,32569171,Ellie And Scott,,Meadowbank and Abbeyhill North,55.95873,-3.17004,Entire home/apt,35,2,225,2019-06-11,5.79,5,52
11837901,"Quiet, cosy, East end 1BD flat/free parking",7831134,Lynsey,,Restalrig (Loganlea) and Craigentinny West,55.95679,-3.14459,Entire home/apt,70,2,80,2019-06-09,2.14,1,16
11838697,Edinburgh Castle View Apartment on Grassmarket,37645921,Elaine,,"Old Town, Princes Street and Leith Street",55.94677,-3.19804,Entire home/apt,550,1,82,2019-06-21,4.53,1,140
11840206,Deluxe Central flat With Parking,17246742,Colin,,Tollcross,55.94672,-3.21144,Entire home/apt,99,1,404,2019-06-14,10.26,6,214
11848538,Double room with  en-suite,63140666,Amina,,The Grange,55.93199,-3.17857,Private room,80,3,2,2016-09-28,0.05,4,0
11857759,Amazing Edinburgh location.,41705796,Sarah,,"Old Town, Princes Street and Leith Street",55.94654,-3.18937,Entire home/apt,100,3,21,2018-08-28,0.55,6,0
11862938,Attractive Edinburgh Apartment,31455119,Ken,,Gorgie East,55.93928,-3.22989,Entire home/apt,48,119,40,2018-09-03,1.14,5,19
11867758,Luxury City Boutique Apartment..,42409925,Karen,,Deans Village,55.95358,-3.20387,Entire home/apt,140,2,96,2018-08-23,2.50,5,0
11869432,City Centre Double Room with Skybed,6225863,Céline & Zeno,,Tollcross,55.94595,-3.2123,Private room,45,3,23,2019-06-22,0.62,2,12
11880345,Doble room close the city centre,36138249,Francisco Roberto,,Broughton South,55.9615,-3.18199,Private room,40,1,0,,,1,0
11883268,Home from home and close to centre,57423719,Steven,,Meadowbank and Abbeyhill North,55.9574,-3.16205,Entire home/apt,100,3,6,2018-08-26,0.26,1,3
11886485,SEE+CASTLE VIEW PENTHOUSE WIFI PRKN,27358932,Carmo,,Western Harbour and Leith Docks,55.98541,-3.19055,Entire home/apt,500,1,8,2017-04-21,0.21,4,359
11888906,4 Bed Flat at the Edinburgh Meadows (sleeps 8),12724800,Graham,,Marchmont West,55.93727,-3.19981,Private room,280,5,0,,,3,32
11889786,New Town Apartment - Private Garden,41142369,Sarah,,Canonmills and New Town North,55.96012,-3.20172,Entire home/apt,65,2,32,2016-09-16,0.81,2,0
11891817,"Spacious, Stylish and Super Central Georgian Flat",15462009,Rafaela,,New Town West,55.9553,-3.19654,Entire home/apt,110,2,114,2019-06-09,3.19,1,32
11898555,ROYAL MILE APTMT SLEEPS 4 IN THE HEART OF THE CITY,54714349,Jane,,"Old Town, Princes Street and Leith Street",55.9507,-3.18722,Entire home/apt,120,1,238,2019-06-13,6.15,22,106
11898621,"Very bright, modern apartment",49469096,Savina,,Dalry and Fountainbridge,55.94421,-3.22218,Entire home/apt,86,4,0,,,1,0
11900583,Dunearn - Double Bedroom - the Pink Room,63477053,Paul,,Liberton West and Braid Hills,55.9185,-3.16575,Private room,50,1,6,2018-08-12,0.47,3,155
11904477,Box room in cozy flat,19082636,Lilly Sofia,,Shandon,55.93375,-3.22881,Private room,24,1,12,2016-09-04,0.30,1,0
11908361,Beautiful apt only 1.5 miles from Edinburgh Castle,63526078,Elisa,,Polwarth,55.93928,-3.22254,Entire home/apt,200,1,101,2019-06-18,2.73,2,44
11917062,Bright Spacious 2 bed central Apt.,63584544,Andy And Sheilah,,Leith (Albert Street),55.96133,-3.18052,Entire home/apt,80,3,21,2019-05-27,0.60,1,114
11917539,1 Bedroom within a 2 bed Flat,63414591,Demi,,Dalry and Fountainbridge,55.94424,-3.21966,Private room,19,1,0,,,1,0
